Date,AAPL,ADBE,AMZN,BRK-B,CVX,DIS,GOOGL,HD,INTC,JNJ,JPM,KO,MA,META,MSFT,NFLX,NVDA,PEP,PFE,PG,PYPL,TSLA,UNH,V,XOM
2022-06-13,130.25387573242188,371.6499938964844,103.66999816894531,281.55999755859375,155.0547637939453,94.96098327636719,106.27053833007812,268.5774841308594,35.57627868652344,161.0818634033203,108.73654174804688,57.291011810302734,315.40020751953125,163.9231414794922,237.64991760253906,169.69000244140625,15.629398345947266,150.93841552734375,43.15371322631836,130.45123291015625,73.72000122070312,215.73666381835938,454.5068359375,188.90069580078125,88.78041076660156
2022-06-14,131.12303161621094,370.82000732421875,102.30999755859375,277.6400146484375,155.25860595703125,93.4826431274414,106.5931625366211,264.3187561035156,35.72697448730469,158.61111450195312,106.92723846435547,55.719970703125,317.7677307128906,163.39422607421875,239.83750915527344,167.5399932861328,15.81818675994873,147.51785278320312,43.1627197265625,126.38141632080078,72.45999908447266,220.88999938964844,446.8139953613281,190.138671875,89.011962890625
2022-06-15,133.7600860595703,376.9200134277344,107.66999816894531,278.92999267578125,152.20999145507812,95.12965393066406,109.638671875,265.3240966796875,36.40515899658203,160.30859375,108.19281005859375,56.13389205932617,320.97357177734375,169.00271606445312,246.96914672851562,180.11000061035156,16.50840950012207,149.09585571289062,43.69414520263672,125.12554168701172,75.83000183105469,233.0,449.31048583984375,192.73252868652344,87.89120483398438
2022-06-16,128.45631408691406,365.0799865722656,103.66000366210938,268.55999755859375,144.0740966796875,93.54217529296875,105.91194915771484,259.3769836425781,35.171241760253906,160.39344787597656,106.33663177490234,55.5694465637207,304.5890197753906,160.54010009765625,240.308349609375,173.35000610351562,15.583449363708496,148.37770080566406,42.76640319824219,125.89039611816406,71.2300033569336,213.10000610351562,442.910888671875,185.7467803955078,84.64936065673828
2022-06-17,129.9378204345703,360.7900085449219,106.22000122070312,268.0799865722656,137.4949493408203,93.6017074584961,107.02067565917969,256.7876281738281,34.82273483276367,159.80877685546875,105.96163940429688,55.90811538696289,306.4731140136719,163.4042205810547,242.93736267089844,175.50999450683594,15.862135887145996,148.4060516357422,41.91071319580078,124.98389434814453,72.9000015258789,216.75999450683594,438.9974365234375,186.6899871826172,79.76805114746094
2022-06-21,134.19467163085938,362.989990234375,108.68000030517578,271.7699890136719,143.24935913085938,92.55992889404297,111.41613006591797,255.33639526367188,35.538597106933594,163.1565704345703,108.5865478515625,57.10285568237305,313.0919494628906,156.72793579101562,248.91146850585938,170.91000366210938,16.54736328125,151.85496520996094,43.333858489990234,128.7704315185547,72.37000274658203,237.0366668701172,466.4408264160156,190.99346923828125,84.73272705078125
2022-06-22,133.68109130859375,365.3299865722656,108.94999694824219,269.7900085449219,137.02232360839844,92.76828002929688,111.35969543457031,255.1277313232422,35.20892333984375,165.73109436035156,107.97718048095703,57.52619171142578,311.85894775390625,155.5303955078125,248.31309509277344,178.88999938964844,16.341596603393555,153.10223388671875,44.19855499267578,130.78170776367188,72.97000122070312,236.086669921875,475.5303649902344,190.43345642089844,81.37972259521484
2022-06-23,136.56507873535156,376.6400146484375,112.44000244140625,267.5199890136719,131.98143005371094,93.56201934814453,112.11332702636719,261.23614501953125,35.237178802490234,169.42784118652344,106.7959976196289,58.21292495727539,312.4606628417969,158.42445373535156,253.9340057373047,181.7100067138672,16.20674705505371,155.05816650390625,45.11729431152344,134.36996459960938,73.80999755859375,235.07000732421875,485.3676452636719,193.20413208007812,78.92516326904297
2022-06-24,139.91329956054688,387.7200012207031,116.45999908447266,278.2799987792969,134.14974975585938,97.01478576660156,117.83975219726562,268.42572021484375,36.36748123168945,171.90805053710938,109.9833755493164,59.30418014526367,326.0141906738281,169.81105041503906,262.6058349609375,190.85000610351562,17.106735229492188,156.97633361816406,46.468379974365234,136.30572509765625,77.68000030517578,245.7066650390625,481.3181457519531,201.91917419433594,80.49052429199219
2022-06-27,139.91329956054688,381.07000732421875,113.22000122070312,278.3999938964844,136.7443389892578,95.85393524169922,115.70071411132812,268.1317138671875,36.386322021484375,171.74774169921875,109.1021499633789,59.181888580322266,324.3668518066406,169.14242553710938,259.8493347167969,189.13999938964844,16.850021362304688,157.1842041015625,46.72959518432617,135.26699829101562,75.94000244140625,244.9199981689453,491.0486145019531,200.0032501220703,82.46343231201172
2022-06-28,135.74533081054688,365.6300048828125,107.4000015258789,273.8599853515625,138.9405059814453,95.16934204101562,111.87909698486328,256.2375183105469,35.58568572998047,166.86276245117188,108.57717895507812,58.58921813964844,313.9699401855469,160.35047912597656,251.59933471679688,179.60000610351562,15.964020729064941,154.9730987548828,45.630706787109375,133.06689453125,71.81999969482422,232.663330078125,493.748291015625,194.65829467773438,84.75125122070312
2022-06-29,137.51324462890625,368.5,108.91999816894531,273.489990234375,136.19760131835938,94.90145111083984,111.57344818115234,259.76593017578125,35.124149322509766,166.90989685058594,108.08970642089844,59.01255416870117,318.2115478515625,163.6038055419922,255.3074188232422,178.36000061035156,15.524516105651855,157.54324340820312,45.882911682128906,134.2755126953125,71.47000122070312,228.49000549316406,500.8081970214844,196.01417541503906,81.62055206298828
2022-06-30,135.03419494628906,366.05999755859375,106.20999908447266,273.0199890136719,134.15902709960938,93.66123962402344,108.83808135986328,260.14532470703125,35.237178802490234,167.40028381347656,105.56790924072266,59.181888580322266,311.1980895996094,160.91932678222656,251.9426727294922,174.8699951171875,15.141947746276855,157.47711181640625,47.2249870300293,135.7769317626953,69.83999633789062,224.47332763671875,498.7882995605469,193.4497833251953,79.3234634399414
2022-07-01,137.21693420410156,368.4800109863281,109.55999755859375,277.5,135.76211547851562,95.38761901855469,108.61284637451172,264.7076110839844,34.22932815551758,169.29580688476562,106.91785430908203,60.56476974487305,313.92059326171875,159.70181274414062,254.6403350830078,179.9499969482422,14.506661415100098,160.05670166015625,47.11690902709961,137.9676513671875,71.4000015258789,227.26333618164062,502.4493408203125,195.6997833251953,81.09259033203125
2022-07-05,139.8145294189453,376.489990234375,113.5,275.69000244140625,132.1945343017578,96.41947937011719,113.1331558227539,269.1181640625,34.558998107910156,167.99440002441406,106.51119232177734,59.529964447021484,314.9267883300781,167.8450927734375,257.8481750488281,185.8800048828125,14.947166442871094,159.69761657714844,46.51342010498047,136.63623046875,74.4000015258789,233.06666564941406,490.6407470703125,197.03598022460938,78.55467987060547
2022-07-06,141.15773010253906,382.8299865722656,114.33000183105469,275.6499938964844,130.45245361328125,95.32808685302734,114.44065856933594,268.975830078125,34.841575622558594,168.1453094482422,105.82079315185547,59.652259826660156,315.82440185546875,169.42184448242188,261.1441955566406,184.05999755859375,15.112979888916016,161.2945098876953,47.51321792602539,137.9110107421875,73.23999786376953,231.73333740234375,500.4003601074219,197.60586547851562,77.13751983642578
2022-07-07,144.54547119140625,390.8900146484375,116.33000183105469,279.2799987792969,132.99147033691406,96.66752624511719,118.6468276977539,271.92572021484375,35.924781799316406,168.33392333984375,108.49727630615234,59.181888580322266,320.1614685058594,171.83688354492188,263.2925109863281,189.27000427246094,15.840161323547363,160.97323608398438,48.11670684814453,137.86376953125,75.04000091552734,244.5433349609375,499.51666259765625,199.2565155029297,79.60133361816406
2022-07-08,145.22694396972656,389.44000244140625,115.54000091552734,280.8299865722656,132.29649353027344,95.10980987548828,119.2166748046875,271.71697998046875,35.78348922729492,168.12644958496094,108.15679931640625,59.39825439453125,319.16363525390625,170.52957153320312,262.56658935546875,186.97999572753906,15.820184707641602,162.4095001220703,47.89152908325195,136.93838500976562,73.43000030517578,250.76333618164062,503.643798828125,200.01307678222656,79.73101043701172
2022-07-11,143.0836639404297,384.1600036621094,111.75,278.510009765625,131.12889099121094,92.90718078613281,115.54389190673828,271.6411437988281,35.039371490478516,168.19244384765625,106.73816680908203,59.21010971069336,320.280029296875,162.5459747314453,259.4765319824219,177.33999633789062,15.134956359863281,161.07717895507812,47.63932418823242,137.9015655517578,70.47000122070312,234.3433380126953,502.0123596191406,201.47703552246094,79.3234634399414
2022-07-12,144.0614776611328,375.5400085449219,109.22000122070312,277.2799987792969,128.7289276123047,92.86749267578125,113.8897933959961,270.4365539550781,35.048789978027344,165.83482360839844,106.84220123291016,58.95610427856445,318.96600341796875,162.9351806640625,248.84280395507812,174.4499969482422,15.065033912658691,160.16064453125,46.87370681762695,136.6834259033203,71.43000030517578,233.07000732421875,499.555419921875,201.24122619628906,78.26753997802734
2022-07-13,143.69607543945312,371.94000244140625,110.4000015258789,277.4700012207031,127.86714935302734,92.21266174316406,111.22584533691406,272.3904724121094,35.048789978027344,165.44818115234375,105.8396987915039,58.683292388916016,319.4698791503906,163.1547393798828,247.91087341308594,176.55999755859375,15.146942138671875,160.72756958007812,46.64852523803711,137.58050537109375,71.36000061035156,237.0399932861328,486.7562561035156,200.5829315185547,78.58245849609375
2022-07-14,146.63931274414062,372.9599914550781,110.62999725341797,274.4100036621094,125.96754455566406,91.12126159667969,110.24097442626953,274.572021484375,35.51975631713867,165.67449951171875,102.14179992675781,58.495147705078125,321.10986328125,157.72589111328125,249.24501037597656,174.77999877929688,15.354707717895508,161.55908203125,46.28823471069336,137.17445373535156,69.55000305175781,238.31333923339844,487.91192626953125,202.31216430664062,77.00785064697266
2022-07-15,148.318359375,379.8599853515625,113.55000305175781,278.4800109863281,127.55207824707031,94.45497131347656,111.64936065673828,277.35113525390625,36.376895904541016,168.0792694091797,106.82328033447266,58.79618453979492,328.5589904785156,164.36224365234375,251.83477783203125,189.11000061035156,15.744268417358398,161.69137573242188,46.61249542236328,136.98561096191406,73.91000366210938,240.06666564941406,514.4425048828125,206.3699951171875,78.30460357666016
2022-07-18,145.25657653808594,375.2300109863281,113.76000213623047,276.260009765625,129.3404998779297,94.95105743408203,108.9050064086914,277.9581604003906,36.461673736572266,164.30709838867188,105.72620391845703,57.996559143066406,327.01776123046875,166.88705444335938,249.41175842285156,190.9199981689453,16.0828857421875,158.9889373779297,45.71177673339844,135.3236846923828,74.12999725341797,240.54666137695312,504.36236572265625,203.58946228027344,79.74952697753906
2022-07-19,149.13812255859375,387.8299865722656,118.20999908447266,283.54998779296875,134.00149536132812,98.8304672241211,113.67952728271484,284.3890075683594,37.88397216796875,161.91175842285156,108.34595489501953,58.82440948486328,336.27471923828125,175.41952514648438,254.59130859375,201.6300048828125,16.97288703918457,160.68978881835938,46.270225524902344,136.0129852294922,77.73999786376953,245.52999877929688,518.03564453125,209.92678833007812,81.75948333740234
2022-07-20,151.15296936035156,401.489990234375,122.7699966430664,286.0400085449219,135.77137756347656,102.54119110107422,113.7694320678711,286.7317810058594,38.204227447509766,160.98756408691406,108.32704162597656,57.85544204711914,337.154052734375,182.7145233154297,257.2791748046875,216.44000244140625,17.786968231201172,158.9889373779297,45.77482604980469,133.66175842285156,80.23999786376953,247.5,504.4595947265625,209.6417999267578,82.6579360961914
2022-07-21,153.43447875976562,408.9100036621094,124.62999725341797,286.8500061035156,134.73353576660156,103.36470031738281,114.20892333984375,289.2927551269531,38.251319885253906,161.55337524414062,109.06473541259766,57.72373962402344,342.7358703613281,182.7943572998047,259.8002624511719,223.8800048828125,18.029693603515625,159.22515869140625,46.04503631591797,133.78814697265625,82.75,271.7066650390625,507.3631896972656,212.41256713867188,81.27783203125
2022-07-22,152.1900177001953,401.8999938964844,122.41999816894531,285.92999267578125,133.6123046875,101.91613006591797,107.77630615234375,290.8008728027344,36.9232177734375,162.31724548339844,108.53511047363281,57.94011306762695,339.7325439453125,168.92288208007812,255.4054718017578,220.44000244140625,17.299518585205078,160.26458740234375,46.14411544799805,135.9265899658203,81.05000305175781,272.24334716796875,506.3435363769531,209.96603393554688,80.6572494506836
2022-07-25,151.0640869140625,391.9599914550781,121.13999938964844,287.989990234375,137.58758544921875,101.88636779785156,107.38675689697266,290.3835144042969,36.885536193847656,162.63792419433594,108.97015380859375,58.50455093383789,340.0585632324219,166.30824279785156,253.9046173095703,218.50999450683594,17.004850387573242,160.4913330078125,46.6305046081543,136.84844970703125,81.6500015258789,268.4333190917969,514.1704711914062,210.52610778808594,83.34336853027344
2022-07-26,149.730712890625,379.260009765625,114.80999755859375,285.30999755859375,136.51268005371094,98.99913024902344,104.89960479736328,282.823974609375,36.697147369384766,163.78842163085938,107.26779174804688,59.464107513427734,337.1638488769531,158.82362365722656,247.1064910888672,213.91000366210938,16.514404296875,162.36224365234375,47.1078987121582,137.11456298828125,77.04000091552734,258.8599853515625,516.2293090820312,208.77720642089844,83.0191650390625
2022-07-27,154.8567352294922,392.7799987792969,120.97000122070312,290.29998779296875,138.3103790283203,102.69001770019531,112.93038940429688,283.516357421875,37.846290588378906,163.3357391357422,108.98906707763672,59.27595520019531,339.1299133300781,169.23223876953125,263.62603759765625,226.75,17.769987106323242,162.1354522705078,46.792640686035156,138.41661071777344,86.41999816894531,274.82000732421875,519.162109375,206.79251098632812,84.81609344482422
2022-07-28,155.40982055664062,403.5,122.27999877929688,293.8999938964844,139.35748291015625,104.07906341552734,114.08906555175781,284.19927978515625,37.403587341308594,164.27879333496094,108.58238983154297,60.263736724853516,348.19915771484375,160.39041137695312,271.1501159667969,226.02000427246094,17.96376609802246,165.20639038085938,46.03923797607422,140.7165985107422,85.86000061035156,280.8999938964844,525.8432006835938,207.65713500976562,85.8071517944336
2022-07-29,160.50619506835938,410.1199951171875,134.9499969482422,300.6000061035156,151.7652130126953,105.26966857910156,116.18665313720703,285.4418029785156,34.20106506347656,164.58058166503906,109.10256958007812,60.367218017578125,349.5230407714844,158.77374267578125,275.39764404296875,224.89999389648438,18.142566680908203,165.3197784423828,45.84861755371094,132.02040100097656,86.52999877929688,297.1499938964844,526.6687622070312,208.4038543701172,89.78074645996094
2022-08-01,159.51852416992188,411.0899963378906,135.38999938964844,295.8599853515625,148.73509216308594,105.38873291015625,114.72832489013672,290.0705261230469,34.81331253051758,164.00531005859375,108.01493072509766,60.69647216796875,346.312255859375,159.60202026367188,272.7196350097656,226.2100067138672,18.42025375366211,167.20013427734375,45.939388275146484,135.8125,88.56500244140625,297.27667236328125,519.9097290039062,207.66693115234375,87.51144409179688
2022-08-02,158.03701782226562,409.9599914550781,134.16000366210938,292.1700134277344,147.465576171875,103.89054870605469,114.99801635742188,285.2236328125,33.918495178222656,163.0717010498047,106.33148956298828,59.868621826171875,344.8006896972656,159.8614959716797,269.5903015136719,221.4199981689453,18.50516128540039,165.82057189941406,45.10429382324219,134.90963745117188,89.62999725341797,300.586669921875,519.9876098632812,202.65606689453125,87.1316909790039
2022-08-03,164.08155822753906,424.5400085449219,139.52000427246094,294.9599914550781,143.962890625,108.16681671142578,117.94464111328125,290.5921936035156,34.398868560791016,164.6466064453125,107.44747924804688,60.13203048706055,349.85894775390625,168.45384216308594,277.0947570800781,226.72999572753906,18.871749877929688,167.08673095703125,45.25860595703125,137.69432067871094,97.91999816894531,307.39666748046875,525.027587890625,204.8372802734375,84.30665588378906
2022-08-04,163.76548767089844,430.5899963378906,142.57000732421875,292.9100036621094,140.05245971679688,107.27386474609375,118.05451202392578,291.35101318359375,33.927913665771484,162.00604248046875,106.26528930664062,59.896846771240234,351.7755432128906,170.22021484375,278.2522888183594,229.91000366210938,19.193384170532227,166.1796417236328,45.25860595703125,137.4757080078125,96.9800033569336,308.6333312988281,518.326904296875,209.74009704589844,80.75914001464844
2022-08-05,163.53802490234375,433.42999267578125,140.8000030517578,292.07000732421875,142.36907958984375,105.79552459716797,117.33533477783203,293.7413024902344,33.671024322509766,161.36477661132812,109.48086547851562,59.6240348815918,353.1981506347656,166.76730346679688,277.5263977050781,226.77999877929688,18.967641830444336,164.93238830566406,44.723052978515625,137.54225158691406,95.31999969482422,288.1700134277344,519.5990600585938,212.09815979003906,81.92620086669922
2022-08-08,163.0632781982422,434.3399963378906,139.41000366210938,292.3399963378906,142.15591430664062,108.25611877441406,117.16553497314453,295.90380859375,33.661521911621094,160.50660705566406,108.14734649658203,59.23833465576172,347.91265869140625,169.90086364746094,274.98565673828125,233.49000549316406,17.772981643676758,164.27096557617188,44.995365142822266,138.06497192382812,96.26000213623047,290.42333984375,521.0945434570312,209.59271240234375,82.38931274414062
2022-08-09,163.11273193359375,426.57000732421875,137.8300018310547,292.7699890136719,144.00921630859375,107.28378295898438,116.49629211425781,289.4919738769531,32.843292236328125,160.48776245117188,109.12147521972656,59.31359100341797,342.3604431152344,168.18438720703125,276.927978515625,229.94000244140625,17.06678009033203,164.88514709472656,45.18599319458008,137.74180603027344,94.4800033569336,283.3333435058594,521.7354736328125,206.58615112304688,83.90835571289062
2022-08-10,167.38540649414062,438.3999938964844,142.69000244140625,295.1099853515625,144.38914489746094,111.55013275146484,119.56277465820312,295.5339050292969,33.652000427246094,160.94984436035156,111.96820831298828,59.87803649902344,349.1179504394531,177.97427368164062,283.657470703125,244.11000061035156,18.076641082763672,166.24578857421875,45.340301513671875,139.04391479492188,98.91000366210938,294.3566589355469,522.18212890625,208.39402770996094,84.70491790771484
2022-08-11,166.6436309814453,434.8900146484375,140.63999938964844,296.4700012207031,147.9103546142578,116.76897430419922,118.7037582397461,294.689697265625,33.8613166809082,157.62086486816406,113.62328338623047,59.47351837158203,346.35174560546875,177.1260223388672,281.5581359863281,242.6999969482422,17.921815872192383,165.39537048339844,43.833499908447266,138.05548095703125,99.11000061035156,286.6300048828125,517.4625244140625,207.75917053222656,87.1552734375
2022-08-12,170.2140655517578,445.6700134277344,143.5500030517578,301.54998779296875,148.12353515625,120.61860656738281,121.54051208496094,298.6734313964844,34.35606002807617,155.88568115234375,115.50532531738281,59.92506790161133,349.9971618652344,180.12985229492188,286.35516357421875,249.3000030517578,18.68795394897461,167.5592041015625,45.485538482666016,139.3955535888672,101.0999984741211,300.0299987792969,527.9893798828125,208.0052490234375,87.91281127929688
2022-08-15,171.29212951660156,451.0199890136719,143.17999267578125,302.82000732421875,145.30650329589844,123.28755187988281,121.94005584716797,298.4078063964844,34.574886322021484,156.6306610107422,115.81743621826172,60.67765808105469,355.60870361328125,180.51904296875,287.8854675292969,249.11000061035156,19.010589599609375,169.40174865722656,45.158756256103516,141.19178771972656,101.51000213623047,309.32000732421875,528.9022216796875,213.01516723632812,86.34160614013672
2022-08-16,171.13388061523438,447.55999755859375,144.77999877929688,306.6499938964844,144.9358367919922,123.9820785522461,121.56048583984375,310.52020263671875,34.432167053222656,158.02639770507812,116.9239730834961,61.17625427246094,354.9171447753906,179.10195922851562,287.139892578125,245.69000244140625,18.85776138305664,170.38446044921875,45.25860595703125,142.4938507080078,102.08000183105469,306.5633239746094,530.3394775390625,213.7238311767578,85.53730010986328
2022-08-17,172.63719177246094,437.82000732421875,142.10000610351562,304.260009765625,146.1312255859375,121.8488998413086,119.41295623779297,308.983642578125,34.042083740234375,158.03582763671875,115.94039154052734,61.035133361816406,351.0444030761719,174.49143981933594,286.3829650878906,241.14999389648438,18.314373016357422,170.28997802734375,44.723052978515625,141.83807373046875,99.41999816894531,303.9966735839844,529.2518310546875,211.1450653076172,86.2293701171875
2022-08-18,172.2415771484375,439.0299987792969,142.3000030517578,304.2699890136719,148.69329833984375,121.70999145507812,120.03224182128906,308.4619445800781,34.44169235229492,157.27197265625,115.04192352294922,61.3549919128418,353.04998779296875,174.30181884765625,285.2524719238281,245.1699981689453,18.751882553100586,170.46002197265625,44.096736907958984,142.34178161621094,99.86000061035156,302.8699951171875,529.4654541015625,211.8635711669922,88.2682113647461
2022-08-19,169.64039611816406,425.05999755859375,138.22999572753906,297.2799987792969,147.44967651367188,119.19979858398438,117.07563018798828,304.7723388671875,33.661521911621094,159.66729736328125,112.19518280029297,61.30795669555664,350.0071105957031,167.61557006835938,281.3005676269531,241.16000366210938,17.82891845703125,170.24270629882812,44.614131927490234,142.30377197265625,96.55999755859375,296.6666564941406,532.4758911132812,209.47178649902344,87.98764038085938
2022-08-22,165.7337188720703,411.3500061035156,133.22000122070312,288.69000244140625,146.71095275878906,115.03266906738281,114.10903930664062,296.1314392089844,32.196319580078125,159.10716247558594,110.34150695800781,60.39543914794922,341.3428955078125,162.71563720703125,273.0429382324219,226.5399932861328,17.01483726501465,168.6175079345703,44.3871955871582,141.92361450195312,93.58000183105469,289.913330078125,528.834228515625,205.32803344726562,87.92217254638672
2022-08-23,165.3974151611328,410.4100036621094,133.6199951171875,289.6499938964844,151.4704132080078,113.96111297607422,113.72947692871094,291.0948791503906,32.30097579956055,157.7210693359375,109.25387573242188,60.46128845214844,336.7785949707031,160.77960205078125,271.755126953125,224.5500030517578,17.16167449951172,168.54190063476562,43.5793342590332,139.18646240234375,93.19999694824219,296.4533386230469,520.3176879882812,203.5465087890625,91.6537857055664
2022-08-24,165.6941375732422,405.6499938964844,133.8000030517578,293.5199890136719,152.5924835205078,115.49899291992188,113.5596694946289,292.2425537109375,32.21533966064453,157.19891357421875,109.51870727539062,60.545955657958984,335.6127624511719,162.92518615722656,271.11614990234375,229.61000061035156,17.202625274658203,169.3828582763672,43.0528564453125,138.58767700195312,93.76000213623047,297.0966796875,520.9586791992188,203.41854858398438,92.19622039794922
2022-08-25,168.166748046875,403.92999267578125,137.27999877929688,298.1300048828125,153.92962646484375,116.54076385498047,116.51627349853516,293.8266296386719,33.1953125,158.6704559326172,112.1195297241211,60.837589263916016,340.5130615234375,168.4338836669922,274.1242980957031,233.97999572753906,17.89284896850586,169.39230346679688,43.479488372802734,138.47366333007812,96.72000122070312,296.07000732421875,525.9210205078125,206.5189971923828,92.67320251464844
2022-08-26,161.8269805908203,381.0199890136719,130.75,289.9599914550781,152.79818725585938,113.17729949951172,110.21350860595703,282.74810791015625,31.739633560180664,155.95521545410156,108.44998931884766,59.37003707885742,327.95623779296875,161.4482421875,263.54656982421875,223.27999877929688,16.241708755493164,165.39537048339844,42.49915313720703,135.2327880859375,92.69999694824219,288.0899963378906,513.9569702148438,199.69801330566406,91.5322036743164
2022-08-29,159.61154174804688,375.260009765625,129.7899932861328,287.45001220703125,153.93896484375,112.64152526855469,109.29456329345703,281.0597839355469,31.34002685546875,154.74948120117188,108.1851806640625,59.01255416870117,325.3777770996094,158.8435821533203,260.735107421875,224.57000732421875,15.783225059509277,164.87571716308594,41.96360778808594,134.66253662109375,92.66000366210938,284.82000732421875,514.4620361328125,199.14682006835938,93.63651275634766
2022-08-30,157.16859436035156,375.07000732421875,128.72999572753906,285.4200134277344,150.1893768310547,111.55013275146484,108.81511688232422,278.0055847167969,30.693058013916016,154.2083282470703,108.2041015625,58.46692657470703,323.85638427734375,156.83770751953125,258.51336669921875,220.64999389648438,15.450600624084473,163.45831298828125,41.61867141723633,133.22743225097656,91.80000305175781,277.70001220703125,507.732177734375,198.21177673339844,90.07323455810547
2022-08-31,155.49710083007812,373.44000244140625,126.7699966430664,280.79998779296875,147.7956085205078,111.202880859375,108.09593963623047,275.3515930175781,30.369571685791016,153.1735382080078,107.56098175048828,58.05299758911133,320.457763671875,162.5958709716797,257.0388488769531,223.55999755859375,15.077020645141602,162.7779998779297,41.05588912963867,131.09852600097656,93.44000244140625,275.6099853515625,504.3236389160156,195.5837860107422,89.39984893798828
2022-09-01,156.22901916503906,370.5299987792969,127.81999969482422,282.42999267578125,145.4392852783203,111.64935302734375,109.61419677734375,280.0772705078125,30.217348098754883,156.97103881835938,108.29866790771484,58.32581329345703,321.3271789550781,165.02088928222656,255.9869384765625,230.0399932861328,13.921320915222168,164.4236602783203,42.326690673828125,132.7141876220703,92.66000366210938,277.1600036621094,508.858642578125,196.9814453125,87.79124450683594
2022-09-02,154.1025390625,368.1400146484375,127.51000213623047,277.6700134277344,147.59927368164062,110.32975769042969,107.72636413574219,278.67388916015625,29.703575134277344,154.50267028808594,107.54206085205078,57.52619171142578,318.669677734375,159.99124145507812,251.7205047607422,226.11000061035156,13.631647109985352,162.34042358398438,41.48251724243164,130.3572235107422,91.12999725341797,270.2099914550781,501.4297180175781,194.6487274169922,89.39984893798828
2022-09-06,152.8365936279297,368.29998779296875,126.11000061035156,276.5899963378906,146.91668701171875,109.22843933105469,106.68755340576172,276.4208068847656,28.885347366333008,154.92037963867188,107.57042694091797,57.55440902709961,320.17132568359375,158.21487426757812,248.95811462402344,218.38999938964844,13.44985294342041,161.24647521972656,41.53697967529297,128.90309143066406,91.61499786376953,274.4200134277344,502.72125244140625,195.51487731933594,88.8012924194336
2022-09-07,154.2509307861328,379.7200012207031,129.47999572753906,281.0400085449219,145.03721618652344,111.80809783935547,109.32452392578125,283.9914855957031,29.1612606048584,155.76531982421875,109.61327362060547,58.61745071411133,324.6565856933594,160.0610809326172,253.71607971191406,228.9600067138672,13.702643394470215,164.80418395996094,41.872833251953125,130.85142517089844,94.97000122070312,283.70001220703125,506.605712890625,197.26690673828125,88.04373931884766
2022-09-08,152.7673797607422,383.6300048828125,129.82000732421875,283.3399963378906,145.82264709472656,111.45092010498047,108.25575256347656,286.3114013671875,29.25640296936035,157.01853942871094,112.16681671142578,58.43870162963867,326.089111328125,161.72764587402344,254.1387939453125,227.44000244140625,13.978414535522461,164.25242614746094,42.73516082763672,131.02247619628906,96.16999816894531,289.260009765625,512.2672729492188,197.55235290527344,88.7638931274414
2022-09-09,155.64549255371094,394.7799987792969,133.27000427246094,285.7699890136719,149.5815887451172,114.27861785888672,110.52315521240234,286.187255859375,29.931915283203125,157.32232666015625,112.70590209960938,58.62684631347656,331.7994384765625,168.80311584472656,259.9781188964844,233.57000732421875,14.375085830688477,164.775634765625,43.42502212524414,133.01834106445312,96.2300033569336,299.67999267578125,510.7865295410156,201.97166442871094,90.25092315673828
2022-09-12,161.6390380859375,396.3599853515625,136.4499969482422,288.510009765625,151.94728088378906,115.47914123535156,110.73291015625,284.05828857421875,30.02705955505371,157.25587463378906,114.03941345214844,58.79618453979492,334.33837890625,168.613525390625,262.1309814453125,236.52999877929688,14.492988586425781,165.42247009277344,43.35240936279297,134.10182189941406,97.6500015258789,304.4200134277344,517.5180053710938,203.37918090820312,91.2890396118164
2022-09-13,152.15415954589844,368.3900146484375,126.81999969482422,278.2900085449219,149.05796813964844,110.8853759765625,104.20040893554688,265.3367919921875,27.867319107055664,153.16404724121094,110.07669830322266,56.88648986816406,321.51495361328125,152.81597900390625,247.71946716308594,218.1300048828125,13.120124816894531,159.24884033203125,41.92729187011719,131.3266143798828,95.01000213623047,292.1300048828125,500.6748962402344,196.52867126464844,89.15668487548828
2022-09-14,153.60804748535156,371.5199890136719,128.5500030517578,278.4200134277344,152.66729736328125,111.61959075927734,104.87963104248047,263.8188781738281,27.762664794921875,156.3254852294922,109.82134246826172,57.18751907348633,321.9200134277344,151.1593780517578,247.94557189941406,224.1199951171875,13.117130279541016,160.4569549560547,41.8909912109375,131.64024353027344,97.66000366210938,302.6099853515625,496.5931091308594,196.27276611328125,91.34516906738281
2022-09-15,150.7002410888672,309.1300048828125,126.27999877929688,276.70001220703125,150.1893768310547,109.90312194824219,102.79203033447266,259.2364196777344,27.439176559448242,156.72422790527344,111.47640991210938,56.41048812866211,313.13720703125,149.24331665039062,241.2214813232422,235.3800048828125,12.918292999267578,157.79344177246094,41.70036697387695,130.6233367919922,96.4000015258789,303.75,509.39349365234375,192.2963409423828,88.68907165527344
2022-09-16,149.04856872558594,299.5,123.52999877929688,274.80999755859375,146.2901611328125,107.40284729003906,102.6821517944336,263.4656982421875,27.819746017456055,159.11666870117188,110.72926330566406,56.41997146606445,311.3292541503906,145.99000549316406,240.59237670898438,240.1300048828125,13.187070846557617,158.83030700683594,41.78205871582031,131.42166137695312,94.0,303.3500061035156,507.55230712890625,190.25888061523438,87.1739730834961
